t,p_trixi_0_9_0_0_,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,p_trixi_0_0_0_9_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,p_trixi_0_65_0_65_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_
4.950000000000e-01,-4.215070782177e-06,-2.624478518522e-06,-2.669254256320e-06,2.188196728700e-10,-6.180054673629e-08,5.491960385724e-08,-5.441404361996e-10,-1.556163416471e-07,4.333536150175e-07
5.000000000000e-01,-5.425133875537e-06,-3.744584023420e-06,-3.765155356121e-06,7.368641658760e-10,-6.423652985511e-08,1.065089005061e-08,-7.275956110551e-10,-1.756743419640e-07,4.402043141161e-07
5.050000000000e-01,-6.945167735904e-06,-5.325436641816e-06,-5.304555725886e-06,1.361460329714e-09,-6.647917916454e-08,-3.449136477265e-08,-9.819307755014e-10,-1.988224449905e-07,4.442403720321e-07
5.100000000000e-01,-8.956007659821e-06,-7.529544189595e-06,-7.441461533335e-06,2.084500339191e-09,-6.852972880309e-08,-8.016337301473e-08,-1.363656325529e-09,-2.254463626562e-07,4.456276693388e-07
5.150000000000e-01,-1.153981101356e-05,-1.056644055667e-05,-1.037419890520e-05,2.839777903034e-09,-7.040776359098e-08,-1.260580281313e-07,-1.911008295912e-09,-2.559226910175e-07,4.445464750258e-07
5.200000000000e-01,-1.482137734825e-05,-1.470331223717e-05,-1.435552616868e-05,3.562039139415e-09,-7.215769960614e-08,-1.719118327859e-07,-2.674552912168e-09,-2.905939731762e-07,4.411822551581e-07
5.250000000000e-01,-1.898011336659e-05,-2.027725256350e-05,-1.970438894605e-05,4.174165161233e-09,-7.385109400522e-08,-2.175105023768e-07,-3.723955745004e-09,-3.297314411006e-07,4.357166980545e-07
5.300000000000e-01,-2.423621527585e-05,-2.770920105262e-05,-2.681936351251e-05,4.583480674226e-09,-7.559856304970e-08,-2.626930724576e-07,-5.145126230193e-09,-3.734967150337e-07,4.283191042275e-07
5.350000000000e-01,-3.085643943987e-05,-3.751953850828e-05,-3.619382473255e-05,4.682003768367e-09,-7.755545921309e-08,-3.073543988433e-07,-7.042456885476e-09,-4.218858237495e-07,4.191381767147e-07
5.400000000000e-01,-3.969016367277e-05,-5.034522406654e-05,-4.843290340503e-05,4.202800055949e-09,-7.993056193206e-08,-3.514459725280e-07,-9.736919347840e-09,-4.746638471124e-07,4.082940995299e-07
5.450000000000e-01,-5.105789792119e-05,-6.695825508309e-05,-6.427211259730e-05,3.037342582317e-09,-8.299734646674e-08,-3.949749549526e-07,-1.336815412792e-08,-5.312890246627e-07,3.958706037073e-07
5.500000000000e-01,-6.551361596192e-05,-8.828505576740e-05,-8.459725975709e-05,1.060925875875e-09,-8.710169610342e-08,-4.380013667266e-07,-1.816362755618e-08,-5.908214643704e-07,3.819064955014e-07
5.550000000000e-01,-8.379548081818e-05,-1.154262534176e-04,-1.104652400131e-04,-1.858184644870e-09,-9.267445770481e-08,-4.806334534225e-07,-2.442900881083e-08,-6.518258942884e-07,3.663858558845e-07
5.600000000000e-01,-1.067710231642e-04,-1.496760703449e-04,-1.431252655382e-04,-5.834884423241e-09,-1.002388754547e-07,-5.230213189809e-07,-3.253247481733e-08,-7.122593848501e-07,3.492257962574e-07
5.650000000000e-01,-1.354479738143e-04,-1.925403495463e-04,-1.840395822970e-04,-1.096061700233e-08,-1.104217739977e-07,-5.653489374947e-07,-4.291263836739e-08,-7.693600275965e-07,3.302602640555e-07
5.700000000000e-01,-1.731276617425e-04,-2.457519686670e-04,-2.349022594422e-04,-1.755517581608e-08,-1.239567927198e-07,-6.078247279241e-07,-5.700451873162e-08,-8.195267759115e-07,3.092179352741e-07
5.750000000000e-01,-2.203885094628e-04,-3.112821638372e-04,-2.976546703968e-04,-2.530761095847e-08,-1.416910462172e-07,-6.506710256896e-07,-7.520497584783e-08,-8.582130523724e-07,2.856916848427e-07
5.800000000000e-01,-2.788753721491e-04,-3.913460153060e-04,-3.744961580181e-04,-3.402840583982e-08,-1.645834787638e-07,-6.941129093574e-07,-9.840447226550e-08,-8.798310996180e-07,2.590964504127e-07
5.850000000000e-01,-3.506126712777e-04,-4.884001471380e-04,-4.678875999110e-04,-4.346954772145e-08,-1.937002547101e-07,-7.383668844725e-07,-1.277451552741e-07,-8.776861072448e-07,2.286115026987e-07
5.900000000000e-01,-4.378256456893e-04,-6.051305017714e-04,-5.805451691503e-04,-5.329118482763e-08,-2.302020027861e-07,-7.836300036932e-07,-1.645683149129e-07,-8.439509743759e-07,1.931022182411e-07
5.950000000000e-01,-5.429383076087e-04,-7.444279551378e-04,-7.154219192623e-04,-6.305703894810e-08,-2.753244421095e-07,-8.300701596836e-07,-2.104344959699e-07,-7.697034812064e-07,1.510153302947e-07
