t,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,error_0_9_0_0_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,error_0_0_0_9_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_,error_0_65_0_65_
5.750000000000e-01,-3.112821638372e-04,-2.976546703968e-04,-1.362749344038e-05,-1.416910462172e-07,-6.506710256896e-07,5.089799794724e-07,-8.582130523724e-07,2.856916848427e-07,-1.143904737215e-06
5.800000000000e-01,-3.913460153060e-04,-3.744961580181e-04,-1.684985728785e-05,-1.645834787638e-07,-6.941129093574e-07,5.295294305936e-07,-8.798310996180e-07,2.590964504127e-07,-1.138927550031e-06
5.850000000000e-01,-4.884001471380e-04,-4.678875999110e-04,-2.051254722708e-05,-1.937002547101e-07,-7.383668844725e-07,5.446666297624e-07,-8.776861072448e-07,2.286115026987e-07,-1.106297609944e-06
5.900000000000e-01,-6.051305017714e-04,-5.805451691503e-04,-2.458533262107e-05,-2.302020027861e-07,-7.836300036932e-07,5.534280009071e-07,-8.439509743759e-07,1.931022182411e-07,-1.037053192617e-06
5.950000000000e-01,-7.444279551378e-04,-7.154219192623e-04,-2.900603587544e-05,-2.753244421095e-07,-8.300701596836e-07,5.547457175741e-07,-7.697034812064e-07,1.510153302947e-07,-9.207188115012e-07
6.000000000000e-01,-9.093495283931e-04,-8.756748390695e-04,-3.367468932358e-05,-3.303492087392e-07,-8.778183832316e-07,5.474691744924e-07,-6.450458815176e-07,1.002402153233e-07,-7.452860968409e-07
6.050000000000e-01,-1.103063057501e-03,-1.064614423773e-03,-3.844863372878e-05,-3.965621773588e-07,-9.269639073467e-07,5.304017299879e-07,-4.593306497713e-07,3.792719771296e-08,-4.972578474842e-07
6.100000000000e-01,-1.328773452531e-03,-1.285633957103e-03,-4.313949542775e-05,-4.752011292700e-07,-9.775526880685e-07,5.023515587985e-07,-2.015246069583e-07,-3.974779127634e-08,-1.617768156819e-07
6.150000000000e-01,-1.589629104619e-03,-1.542116718403e-03,-4.751238621639e-05,-5.673883014729e-07,-1.029590100465e-06,4.622017989925e-07,1.392600236653e-07,-1.378849625406e-07,2.771449862059e-07
6.200000000000e-01,-1.888607610758e-03,-1.837319952849e-03,-5.128765790895e-05,-6.740500624726e-07,-1.083048441513e-06,4.089983790407e-07,5.730288644452e-07,-2.632443366141e-07,8.362732010593e-07
