t,p_dibem_0_4_0_0_,p_exact_0_4_0_0_,error_0_4_0_0_,p_dibem_0_7_0_0_,p_exact_0_7_0_0_,error_0_7_0_0_,p_dibem_0_5_0_5_,p_exact_0_5_0_5_,error_0_5_0_5_
9.400000000000e-01,-1.281612052662e-02,-3.692632641635e-03,-9.123487884981e-03,1.824633683269e-03,1.297153278439e-02,-1.114689910112e-02,-8.636058890866e-03,-1.327778128189e-02,4.641722391022e-03
9.500000000000e-01,-1.498065773438e-02,-3.258706673040e-03,-1.172195106134e-02,3.771663969441e-03,1.670029548237e-02,-1.292863151293e-02,-8.408704015816e-03,-1.249457395601e-02,4.085869940189e-03
9.600000000000e-01,-1.673947437036e-02,-2.870814668897e-03,-1.386865970146e-02,5.768416545026e-03,1.971333047000e-02,-1.394491392497e-02,-7.993810574864e-03,-1.098446281961e-02,2.990652244746e-03
9.700000000000e-01,-1.806878020587e-02,-2.530681777145e-03,-1.553809842872e-02,7.774878098312e-03,2.182965404351e-02,-1.405477594520e-02,-7.378496615616e-03,-8.732499602019e-03,1.354002986404e-03
9.800000000000e-01,-1.895526259272e-02,-2.236418325224e-03,-1.671884426749e-02,9.748595509508e-03,2.294052991846e-02,-1.319193440895e-02,-6.553817536197e-03,-5.783960845236e-03,-7.698566909612e-04
9.900000000000e-01,-1.939567421306e-02,-1.984039139935e-03,-1.741163507312e-02,1.164566766224e-02,2.301817098326e-02,-1.137250332102e-02,-5.515490313376e-03,-2.247964172033e-03,-3.267526141343e-03
1.000000000000e+00,-1.939620763456e-02,-1.768582906198e-03,-1.762762472836e-02,1.342182470072e-02,2.211519861107e-02,-8.693373910354e-03,-4.264560291557e-03,1.706097072712e-03,-5.970657364269e-03
1.010000000000e+00,-1.897171055270e-02,-1.584873742175e-03,-1.738683681052e-02,1.503356720746e-02,2.035528736887e-02,-5.321720161414e-03,-2.807949995371e-03,5.859648932102e-03,-8.667598927473e-03
1.020000000000e+00,-1.814480576441e-02,-1.427991574655e-03,-1.671681418975e-02,1.643932341322e-02,1.791666276031e-02,-1.477339347089e-03,-1.158880533457e-03,9.962786339859e-03,-1.112166687332e-02
1.030000000000e+00,-1.694496478278e-02,-1.293524032127e-03,-1.565144075065e-02,1.760062500822e-02,1.501102620212e-02,2.589598806104e-03,6.628727667605e-04,1.375700201930e-02,-1.309412925254e-02
1.040000000000e+00,-1.540758164065e-02,-1.177666982032e-03,-1.422991465862e-02,1.848321334143e-02,1.186091815116e-02,6.622295190274e-03,2.630896725618e-03,1.700005234450e-02,-1.436915561889e-02
1.050000000000e+00,-1.357308788989e-02,-1.077229174008e-03,-1.249585871588e-02,1.905810900884e-02,8.678459270507e-03,1.037964973834e-02,4.712296826099e-03,1.948975964500e-02,-1.477746281890e-02
1.060000000000e+00,-1.148612796879e-02,-9.895829070880e-04,-1.049654506170e-02,1.930255063735e-02,5.647891451965e-03,1.365465918539e-02,6.868050816794e-03,2.108360655313e-02,-1.421555573633e-02
1.070000000000e+00,-9.194800254659e-03,-9.125898877726e-04,-8.282210366886e-03,1.920083268144e-02,2.913513003839e-03,1.628731967760e-02,9.053608094247e-03,2.171155439124e-02,-1.265794629699e-02
1.080000000000e+00,-6.749987141518e-03,-8.445208653451e-04,-5.905466276173e-03,1.874494507275e-02,5.736437108207e-04,1.817130136193e-02,1.121973249938e-02,2.138051714553e-02,-1.016078464615e-02
1.090000000000e+00,-4.204731578994e-03,-7.839796582564e-04,-3.420751920737e-03,1.793507212490e-02,-1.319655798012e-03,1.925472792291e-02,1.331356258429e-02,2.017016432221e-02,-6.856601737920e-03
1.100000000000e+00,-1.613646044516e-03,-7.298366750897e-04,-8.838093694258e-04,1.677985565115e-02,-2.756106604289e-03,1.953596225544e-02,1.527989062067e-02,1.822098390846e-02,-2.941093287786e-03
1.110000000000e+00,9.676539551174e-04,-6.811735498403e-04,1.648827504958e-03,1.529646567794e-02,-3.759416717868e-03,1.905588239581e-02,1.706263425698e-02,1.571658821735e-02,1.346046039633e-03
1.120000000000e+00,3.483174281255e-03,-6.372385340704e-04,4.120412815326e-03,1.351042045947e-02,-4.377756965107e-03,1.788817742458e-02,1.860644125122e-02,1.286291785637e-02,5.743523394842e-03
1.130000000000e+00,5.877195089948e-03,-5.974113352423e-04,6.474606425191e-03,1.145520457274e-02,-4.673981119102e-03,1.612918569185e-02,1.985843529698e-02,9.867202581793e-03,9.991232715185e-03
1.140000000000e+00,8.095048270499e-03,-5.611757722589e-04,8.656224042758e-03,9.171645000158e-03,-4.716761801430e-03,1.388840680159e-02,2.076999525838e-02,6.919278032236e-03,1.385071722614e-02
1.150000000000e+00,1.008399318225e-02,-5.280986535948e-04,1.061209183585e-02,6.707068422374e-03,-4.573414476658e-03,1.128048289903e-02,2.129853904323e-02,4.177226006396e-03,1.712131303683e-02
1.160000000000e+00,1.179423292065e-02,-4.978134834992e-04,1.229204640415e-02,4.114268593133e-03,-4.304771586840e-03,8.419040179973e-03,2.140926376146e-02,1.758453572255e-03,1.965081018921e-02
1.170000000000e+00,1.318005287811e-02,-4.700078551036e-04,1.365006073321e-02,1.450289271411e-03,-3.962114305696e-03,5.412403577107e-03,2.107674529492e-02,-2.635748677774e-04,2.134032016269e-02
1.180000000000e+00,1.420108451118e-02,-4.444136356076e-04,1.464549814679e-02,-1.224949784180e-03,-3.585910530613e-03,2.360960746433e-03,2.028634776303e-02,-1.857531427532e-03,2.214387919057e-02
1.190000000000e+00,1.482364417118e-02,-4.207992611425e-04,1.524444343232e-02,-3.850129758178e-03,-3.205957585698e-03,-6.441721724807e-04,1.903538942108e-02,-3.028495174106e-03,2.206388459519e-02
1.200000000000e+00,1.502211831985e-02,-3.989636297959e-04,1.542108194964e-02,-6.364114464902e-03,-2.842477848480e-03,-3.521636616421e-03,1.733399540110e-02,-3.809746228622e-03,2.114374162973e-02
1.210000000000e+00,1.478032529673e-02,-3.787312128169e-04,1.515905650955e-02,-8.707551199362e-03,-2.507742399343e-03,-6.199808800019e-03,1.520557231806e-02,-4.253556341588e-03,1.945912865965e-02
1.220000000000e+00,1.409277936192e-02,-3.599481024330e-04,1.445272746436e-02,-1.082448118757e-02,-2.207873458290e-03,-8.616607729284e-03,1.268689627377e-02,-4.422255288430e-03,1.710915156220e-02
1.230000000000e+00,1.296578673418e-02,-3.424787870695e-04,1.330826552125e-02,-1.266389842750e-02,-1.944573618964e-03,-1.071932480853e-02,9.827758274350e-03,-4.380518624415e-03,1.420827689877e-02
1.240000000000e+00,1.141828742952e-02,-3.262034975082e-04,1.174449092703e-02,-1.418121465236e-02,-1.716627083839e-03,-1.246458756852e-02,6.690148777666e-03,-4.189433571364e-03,1.087958234903e-02
1.250000000000e+00,9.482355821072e-03,-3.110160058910e-04,9.793371826963e-03,-1.533958720352e-02,-1.521101073054e-03,-1.381848613047e-02,3.347009696303e-03,-3.902530499538e-03,7.249540195840e-03
1.260000000000e+00,7.203285942201e-03,-2.968217874842e-04,7.500107729685e-03,-1.611106450285e-02,-1.354237449040e-03,-1.475682705381e-02,-1.194743867004e-04,-3.563669956658e-03,3.444195569958e-03
1.270000000000e+00,4.639220493700e-03,-2.835364757069e-04,4.922756969407e-03,-1.647751222152e-02,-1.212064343129e-03,-1.526544787839e-02,-3.619970498836e-03,-3.206475815970e-03,-4.134946828663e-04
1.280000000000e+00,1.860232895323e-03,-2.710845562223e-04,2.131317451545e-03,-1.643128755224e-02,-1.090778008580e-03,-1.534050954366e-02,-7.060460610026e-03,-2.854906438533e-03,-4.205554171492e-03
