t,p_trixi_0_9_0_0_,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,p_trixi_0_0_0_9_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,p_trixi_0_65_0_65_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_
5.500000000000e-01,-6.551361596192e-05,-1.773980120949e-04,-8.459725975709e-05,1.060925875875e-09,1.604408280620e-07,-4.380013667266e-07,-1.816362755618e-08,-2.158041039216e-07,3.819064955014e-07
5.550000000000e-01,-8.379548081818e-05,-2.196654647738e-04,-1.104652400131e-04,-1.858184644870e-09,1.713418705872e-07,-4.806334534225e-07,-2.442900881083e-08,-2.442040575397e-07,3.663858558845e-07
5.600000000000e-01,-1.067710231642e-04,-2.703394100339e-04,-1.431252655382e-04,-5.834884423241e-09,1.717754941840e-07,-5.230213189809e-07,-3.253247481733e-08,-2.689460585305e-07,3.492257962574e-07
5.650000000000e-01,-1.354479738143e-04,-3.307079182789e-04,-1.840395822970e-04,-1.096061700233e-08,1.595510276849e-07,-5.653489374947e-07,-4.291263836739e-08,-2.863522133871e-07,3.302602640555e-07
5.700000000000e-01,-1.731276617425e-04,-4.021747926316e-04,-2.349022594422e-04,-1.755517581608e-08,1.331144539212e-07,-6.078247279241e-07,-5.700451873162e-08,-2.914465885478e-07,3.092179352741e-07
5.750000000000e-01,-2.203885094628e-04,-4.862529094894e-04,-2.976546703968e-04,-2.530761095847e-08,9.184606693554e-08,-6.506710256896e-07,-7.520497584783e-08,-2.776795773407e-07,2.856916848427e-07
5.800000000000e-01,-2.788753721491e-04,-5.845530097253e-04,-3.744961580181e-04,-3.402840583982e-08,3.635659539048e-08,-6.941129093574e-07,-9.840447226550e-08,-2.366204852399e-07,2.590964504127e-07
5.850000000000e-01,-3.506126712777e-04,-6.987672981748e-04,-4.678875999110e-04,-4.346954772145e-08,-3.125186225363e-08,-7.383668844725e-07,-1.277451552741e-07,-1.576386194075e-07,2.286115026987e-07
5.900000000000e-01,-4.378256456893e-04,-8.306472263942e-04,-5.805451691503e-04,-5.329118482763e-08,-1.071865581471e-07,-7.836300036932e-07,-1.645683149129e-07,-2.758052901394e-08,1.931022182411e-07
5.950000000000e-01,-5.429383076087e-04,-9.819748954162e-04,-7.154219192623e-04,-6.305703894810e-08,-1.858566090092e-07,-8.300701596836e-07,-2.104344959699e-07,1.695437213863e-07,1.510153302947e-07
6.000000000000e-01,-6.746857386307e-04,-1.154527638082e-03,-8.756748390695e-04,-7.179707295853e-08,-2.598944572618e-07,-8.778183832316e-07,-2.707341847658e-07,4.528357538591e-07,1.002402153233e-07
6.050000000000e-01,-8.321052383231e-04,-1.350035452515e-03,-1.064614423773e-03,-7.872673707216e-08,-3.203338832704e-07,-9.269639073467e-07,-3.461188802632e-07,8.447186259677e-07,3.792719771296e-08
6.100000000000e-01,-1.017994328862e-03,-1.570131141474e-03,-1.285633957103e-03,-8.303368078242e-08,-3.569707337861e-07,-9.775526880685e-07,-4.394989678652e-07,1.371047944186e-06,-3.974779127634e-08
6.150000000000e-01,-1.235420747506e-03,-1.816293235421e-03,-1.542116718403e-03,-8.386815912354e-08,-3.589310188223e-07,-1.029590100465e-06,-5.544080778597e-07,2.061072033413e-06,-1.378849625406e-07
6.200000000000e-01,-1.487413881328e-03,-2.089782004757e-03,-1.837319952849e-03,-8.038150465463e-08,-3.154515480357e-07,-1.083048441513e-06,-6.949192001348e-07,2.947193091824e-06,-2.632443366141e-07
6.250000000000e-01,-1.776915365475e-03,-2.391569162994e-03,-2.174234652046e-03,-7.175418855716e-08,-2.168609262335e-07,-1.137879517983e-06,-8.657002862401e-07,4.064475403102e-06,-4.247293673379e-07
