t,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,error_0_9_0_0_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,error_0_0_0_9_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_,error_0_65_0_65_
5.450000000000e-01,-6.695825491033e-05,-6.427211259730e-05,-2.686142313035e-06,-8.299703488570e-08,-3.949749549526e-07,3.119779200669e-07,-5.312888184050e-07,3.958706037073e-07,-9.271594221123e-07
5.500000000000e-01,-8.828505572690e-05,-8.459725975709e-05,-3.687795969814e-06,-8.710169980276e-08,-4.380013667266e-07,3.508996669239e-07,-5.908217474358e-07,3.819064955014e-07,-9.727282429373e-07
5.550000000000e-01,-1.154262532779e-04,-1.104652400131e-04,-4.961013264890e-06,-9.267425039223e-08,-4.806334534225e-07,3.879592030303e-07,-6.518259640465e-07,3.663858558845e-07,-1.018211819931e-06
5.600000000000e-01,-1.496760708032e-04,-1.431252655382e-04,-6.550805264935e-06,-1.002391299396e-07,-5.230213189809e-07,4.227821890413e-07,-7.122600706126e-07,3.492257962574e-07,-1.061485866870e-06
5.650000000000e-01,-1.925403491497e-04,-1.840395822970e-04,-8.500766852723e-06,-1.104213034431e-07,-5.653489374947e-07,4.549276340516e-07,-7.693598337885e-07,3.302602640555e-07,-1.099620097844e-06
5.700000000000e-01,-2.457519687503e-04,-2.349022594422e-04,-1.084970930816e-05,-1.239566190235e-07,-6.078247279241e-07,4.838681089006e-07,-8.195269219877e-07,3.092179352741e-07,-1.128744857262e-06
5.750000000000e-01,-3.112821637672e-04,-2.976546703968e-04,-1.362749337039e-05,-1.416910442002e-07,-6.506710256896e-07,5.089799814894e-07,-8.582131845404e-07,2.856916848427e-07,-1.143904869383e-06
5.800000000000e-01,-3.913460150096e-04,-3.744961580181e-04,-1.684985699149e-05,-1.645833293080e-07,-6.941129093574e-07,5.295295800494e-07,-8.798309857471e-07,2.590964504127e-07,-1.138927436160e-06
5.850000000000e-01,-4.884001472508e-04,-4.678875999110e-04,-2.051254733988e-05,-1.937003739435e-07,-7.383668844725e-07,5.446665105291e-07,-8.776863822852e-07,2.286115026987e-07,-1.106297884984e-06
5.900000000000e-01,-6.051305014400e-04,-5.805451691503e-04,-2.458533228967e-05,-2.302019356174e-07,-7.836300036932e-07,5.534280680758e-07,-8.439508541779e-07,1.931022182411e-07,-1.037053072419e-06
5.950000000000e-01,-7.444279549694e-04,-7.154219192623e-04,-2.900603570709e-05,-2.753244753253e-07,-8.300701596836e-07,5.547456843583e-07,-7.697033995168e-07,1.510153302947e-07,-9.207187298115e-07
6.000000000000e-01,-9.093495285890e-04,-8.756748390695e-04,-3.367468951953e-05,-3.303495438420e-07,-8.778183832316e-07,5.474688393896e-07,-6.450461647891e-07,1.002402153233e-07,-7.452863801124e-07
6.050000000000e-01,-1.103063057255e-03,-1.064614423773e-03,-3.844863348256e-05,-3.965621388770e-07,-9.269639073467e-07,5.304017684697e-07,-4.593305026342e-07,3.792719771296e-08,-4.972577003472e-07
6.100000000000e-01,-1.328773452413e-03,-1.285633957103e-03,-4.313949531050e-05,-4.752013628249e-07,-9.775526880685e-07,5.023513252436e-07,-2.015246241154e-07,-3.974779127634e-08,-1.617768328390e-07
6.150000000000e-01,-1.589629104678e-03,-1.542116718403e-03,-4.751238627566e-05,-5.673885766672e-07,-1.029590100465e-06,4.622015237982e-07,1.392601196273e-07,-1.378849625406e-07,2.771450821679e-07
6.200000000000e-01,-1.888607610899e-03,-1.837319952849e-03,-5.128765804956e-05,-6.740504040374e-07,-1.083048441513e-06,4.089980374758e-07,5.730289065865e-07,-2.632443366141e-07,8.362732432006e-07
